order_id,order_date,delivery_date,product_id,product_name,brand,category,sale_price,gst,region,city,discount,product_rating
O100220,3/18/2023,3/22/2023,P004,Surf Excel,Nestle,Snacks,782.73,48.86,South,Bangalore,68.28,4.1
O100221,1/4/2023,1/9/2023,P008,Nestle Milkmaid,ITC,Dairy,327.37,25.15,North,Lucknow,5.1,3.8
O100222,4/9/2023,4/12/2023,P003,Amul Butter,Dabur,Beverages,694.33,98.96,West,Pune,55.27,3.4
O100223,8/18/2023,8/19/2023,P004,Surf Excel,Amul,Household,976.69,58.82,West,Pune,127.61,3.4
O100224,3/17/2023,3/18/2023,P003,Amul Butter,ITC,Household,112.67,18.52,East,Bhubaneswar,5.86,4.8
O100225,7/31/2023,8/4/2023,P003,Amul Butter,HUL,Personal Care,647.38,106.82,South,Bangalore,23.72,2.5
O100226,6/24/2023,6/27/2023,P002,Maggi Noodles,Amul,Household,508.45,86.13,West,Ahmedabad,43.01,3.8
O100227,1/6/2023,1/7/2023,P003,Amul Butter,Patanjali,Snacks,295.38,39.99,North,Delhi,36.55,2.8
O100228,6/18/2023,6/19/2023,P004,Surf Excel,HUL,Personal Care,701.9,36.68,South,Bangalore,110.5,4.8
O100229,5/17/2023,5/20/2023,P002,Maggi Noodles,Patanjali,Staples,75.77,6.03,South,Chennai,12.39,3.7
O100230,3/23/2023,3/27/2023,P005,Patanjali Honey,Dabur,Snacks,196.11,12.42,North,Chandigarh,26.58,3.7
O100231,9/11/2023,9/14/2023,P008,Nestle Milkmaid,Dabur,Household,679.22,120.81,North,Delhi,125.48,4.5
O100232,7/10/2023,7/11/2023,P006,Britannia Biscuits,Amul,Beverages,56.76,7.81,West,Pune,6.87,2.8
O100233,1/3/2023,1/4/2023,P002,Maggi Noodles,Patanjali,Snacks,983.98,164.48,East,Bhubaneswar,93.03,3.6
O100234,12/26/2023,12/28/2023,P007,Dabur Chyawanprash,Amul,Dairy,339.91,41.66,South,Bangalore,41.18,4.9
O100235,2/6/2023,2/9/2023,P004,Surf Excel,Britannia,Personal Care,934.21,61.51,South,Bangalore,131.73,4.6
O100236,3/23/2023,3/26/2023,P002,Maggi Noodles,Patanjali,Personal Care,715.41,68.73,South,Bangalore,109.16,5
O100237,5/22/2023,5/27/2023,P008,Nestle Milkmaid,Tata,Snacks,978.65,70.62,West,Ahmedabad,20.13,2.9
O100238,10/9/2023,10/11/2023,P004,Surf Excel,ITC,Beverages,692.35,81.46,West,Ahmedabad,11.79,5
O100239,2/7/2023,2/10/2023,P005,Patanjali Honey,ITC,Staples,556.33,56.04,West,Pune,39.62,4.4
O100240,10/28/2023,10/30/2023,P008,Nestle Milkmaid,Nestle,Personal Care,786.38,90.4,North,Lucknow,56.05,4.2
O100241,11/29/2023,12/4/2023,P001,Tata Tea,ITC,Dairy,456.4,64.47,West,Pune,88.5,2.5
O100242,8/23/2023,8/25/2023,P005,Patanjali Honey,Amul,Dairy,66.58,5.39,South,Chennai,8.48,4.7
O100243,6/21/2023,6/25/2023,P004,Surf Excel,HUL,Personal Care,224.9,30.61,North,Lucknow,25.18,4.7
O100244,3/23/2023,3/24/2023,P006,Britannia Biscuits,ITC,Snacks,595.9,96.44,North,Delhi,4,3.7
O100245,10/7/2023,10/8/2023,P007,Dabur Chyawanprash,ITC,Snacks,917.26,62.79,East,Patna,95.19,4
O100246,8/8/2023,8/10/2023,P005,Patanjali Honey,ITC,Household,960.59,69.56,West,Pune,185.02,3.3
O100247,10/1/2023,10/3/2023,P003,Amul Butter,ITC,Beverages,824.55,85.44,North,Delhi,127.89,4.8
O100248,12/17/2023,12/20/2023,P007,Dabur Chyawanprash,Dabur,Snacks,279.04,19.54,East,Patna,40.92,4.6
O100249,4/5/2023,4/10/2023,P007,Dabur Chyawanprash,ITC,Staples,452.59,26.64,East,Kolkata,2.99,3.2
O100250,9/28/2023,9/30/2023,P001,Tata Tea,Amul,Personal Care,227.17,11.84,West,Ahmedabad,45.2,3.1
O100251,12/19/2023,12/24/2023,P008,Nestle Milkmaid,Amul,Snacks,211.78,14.03,North,Chandigarh,2.8,4.7
O100252,3/19/2023,3/24/2023,P006,Britannia Biscuits,Britannia,Staples,532.03,53.97,West,Ahmedabad,2.95,3.2
O100253,10/16/2023,10/19/2023,P003,Amul Butter,Nestle,Snacks,58.29,5.79,East,Bhubaneswar,4.44,2.7
O100254,5/6/2023,5/9/2023,P004,Surf Excel,Britannia,Household,519.57,84.2,East,Bhubaneswar,83,4.3
O100255,9/13/2023,9/16/2023,P002,Maggi Noodles,Amul,Personal Care,103.83,13.76,South,Hyderabad,0.23,3.5
O100256,1/13/2023,1/17/2023,P005,Patanjali Honey,ITC,Staples,268.03,19.12,North,Chandigarh,34.92,4.9
O100257,9/16/2023,9/17/2023,P006,Britannia Biscuits,Amul,Personal Care,236.54,26.63,North,Lucknow,32.69,3.9
O100258,12/27/2023,12/31/2023,P005,Patanjali Honey,Patanjali,Dairy,912.4,57.64,South,Hyderabad,45.64,3
O100259,12/12/2023,12/14/2023,P003,Amul Butter,Nestle,Household,457.27,41.3,East,Kolkata,14.69,4.7
O100260,11/8/2023,11/11/2023,P004,Surf Excel,Tata,Dairy,241.96,35.39,West,Pune,27.33,2.9
O100261,10/25/2023,10/27/2023,P008,Nestle Milkmaid,Nestle,Beverages,223.66,13.67,North,Lucknow,16.51,3.6
O100262,7/30/2023,8/2/2023,P004,Surf Excel,Nestle,Dairy,324.23,41.45,West,Mumbai,16.09,3.3
O100263,10/25/2023,10/29/2023,P003,Amul Butter,Britannia,Personal Care,634.45,88.14,East,Kolkata,50.97,2.9
O100264,7/12/2023,7/17/2023,P003,Amul Butter,Nestle,Personal Care,434.18,75.45,West,Ahmedabad,0.63,3.3
O100265,8/5/2023,8/6/2023,P004,Surf Excel,Britannia,Personal Care,358.67,46.28,South,Chennai,31.66,4.9
O100266,8/24/2023,8/25/2023,P005,Patanjali Honey,Patanjali,Household,167.68,16.14,East,Bhubaneswar,32.89,4.5
O100267,8/10/2023,8/13/2023,P004,Surf Excel,Amul,Household,146.35,19.33,East,Kolkata,13.11,3.1
O100268,3/11/2023,3/12/2023,P007,Dabur Chyawanprash,Tata,Household,578.28,70.62,East,Patna,14.51,4.9
O100269,2/21/2023,2/24/2023,P005,Patanjali Honey,Dabur,Dairy,262.14,39.2,West,Ahmedabad,35.24,3
O100270,12/2/2023,12/5/2023,P003,Amul Butter,HUL,Household,732.26,44.9,West,Pune,89.14,2.9
O100271,11/1/2023,11/6/2023,P006,Britannia Biscuits,Dabur,Staples,495.8,48.65,North,Chandigarh,44.24,2.6
O100272,8/10/2023,8/11/2023,P003,Amul Butter,Patanjali,Staples,320.49,51.21,East,Kolkata,36.46,4.4
O100273,5/30/2023,6/1/2023,P003,Amul Butter,Tata,Personal Care,250.92,25.06,West,Ahmedabad,20.58,2.6
O100274,7/20/2023,7/21/2023,P008,Nestle Milkmaid,Patanjali,Personal Care,953.41,54,East,Patna,2.67,2.6
O100275,10/30/2023,10/31/2023,P005,Patanjali Honey,HUL,Snacks,569.83,62.42,West,Ahmedabad,10.3,2.5
O100276,7/15/2023,7/16/2023,P003,Amul Butter,HUL,Dairy,767.97,52.01,North,Chandigarh,51.61,5
O100277,8/11/2023,8/12/2023,P004,Surf Excel,Dabur,Dairy,460.07,37.29,South,Chennai,39.77,2.6
O100278,10/25/2023,10/30/2023,P004,Surf Excel,ITC,Household,932.42,74.02,East,Patna,179.34,4.9
O100279,10/27/2023,10/28/2023,P008,Nestle Milkmaid,Britannia,Personal Care,538.07,28.33,West,Pune,22.74,2.7
O100280,9/29/2023,10/1/2023,P003,Amul Butter,Nestle,Personal Care,686.01,112.94,West,Mumbai,13.17,2.9
O100281,1/8/2023,1/12/2023,P007,Dabur Chyawanprash,HUL,Beverages,617.24,65.35,West,Ahmedabad,117.39,2.6
O100282,10/23/2023,10/24/2023,P002,Maggi Noodles,Dabur,Snacks,454.62,28.85,West,Mumbai,29,4.1
O100283,7/22/2023,7/27/2023,P002,Maggi Noodles,ITC,Dairy,492.53,56.01,North,Lucknow,47.45,4.1
O100284,5/27/2023,6/1/2023,P005,Patanjali Honey,HUL,Staples,752.47,104.76,East,Kolkata,72.15,2.8
O100285,9/26/2023,9/28/2023,P003,Amul Butter,Amul,Snacks,82.38,6.82,West,Pune,3.06,3.6
O100286,7/2/2023,7/4/2023,P006,Britannia Biscuits,Amul,Snacks,624.55,41.2,West,Pune,46.03,4.9
O100287,11/22/2023,11/25/2023,P005,Patanjali Honey,Patanjali,Staples,684.55,46.83,North,Chandigarh,10.22,3.1
O100288,11/30/2023,12/2/2023,P005,Patanjali Honey,Patanjali,Snacks,625.09,45.26,West,Mumbai,28.53,4.2
O100289,12/24/2023,12/26/2023,P007,Dabur Chyawanprash,ITC,Dairy,568.75,40.33,East,Patna,83.07,3.7
O100290,12/12/2023,12/14/2023,P002,Maggi Noodles,Tata,Household,521.96,77.86,North,Delhi,54.02,3.6
O100291,4/30/2023,5/3/2023,P006,Britannia Biscuits,HUL,Dairy,734.79,47.49,West,Mumbai,145.29,3.8
O100292,7/3/2023,7/6/2023,P008,Nestle Milkmaid,ITC,Beverages,966.09,145.59,South,Bangalore,127.18,5
O100293,1/4/2023,1/8/2023,P007,Dabur Chyawanprash,HUL,Staples,158.33,24.62,West,Ahmedabad,10.45,4.8
O100294,8/30/2023,9/4/2023,P003,Amul Butter,ITC,Household,362.06,26.17,West,Pune,47.88,4.5
O100295,5/25/2023,5/30/2023,P005,Patanjali Honey,Nestle,Dairy,346.68,44.65,South,Bangalore,26.5,2.8
O100296,11/9/2023,11/12/2023,P001,Tata Tea,Dabur,Staples,534.35,82.27,East,Patna,91.33,4
O100297,8/21/2023,8/25/2023,P005,Patanjali Honey,HUL,Staples,964.48,109.36,South,Chennai,44.99,4.7
O100298,11/3/2023,11/8/2023,P001,Tata Tea,Amul,Staples,282.21,24.46,West,Mumbai,28.23,4.5
O100299,1/2/2023,1/3/2023,P008,Nestle Milkmaid,Dabur,Personal Care,144.83,8.95,South,Chennai,2.78,3
O100300,10/6/2023,10/8/2023,P001,Tata Tea,Patanjali,Household,615.48,91.38,North,Lucknow,0.16,3
O100301,8/30/2023,9/4/2023,P007,Dabur Chyawanprash,Britannia,Staples,857.4,98.13,South,Chennai,92.52,2.9
O100302,12/13/2023,12/15/2023,P005,Patanjali Honey,Britannia,Staples,371.73,59.35,West,Pune,69.99,2.9
O100303,3/28/2023,3/30/2023,P002,Maggi Noodles,Dabur,Personal Care,994.85,153.4,East,Bhubaneswar,145.49,2.6
O100304,11/1/2023,11/2/2023,P006,Britannia Biscuits,Nestle,Beverages,463.33,48.28,South,Hyderabad,59.8,3.9
O100305,10/10/2023,10/14/2023,P004,Surf Excel,Nestle,Household,696.2,59.51,South,Bangalore,117.7,4.4
O100306,8/20/2023,8/24/2023,P007,Dabur Chyawanprash,Dabur,Staples,179.92,25.47,East,Bhubaneswar,30.63,4.3
O100307,7/26/2023,7/30/2023,P005,Patanjali Honey,Britannia,Dairy,568.21,60.09,South,Chennai,80.62,3.5
O100308,6/7/2023,6/11/2023,P007,Dabur Chyawanprash,Britannia,Personal Care,181.55,13.32,East,Kolkata,4.44,2.9
O100309,4/30/2023,5/5/2023,P006,Britannia Biscuits,Patanjali,Personal Care,713.27,48.64,South,Bangalore,111.06,3.6
O100310,10/3/2023,10/8/2023,P005,Patanjali Honey,Tata,Beverages,356.54,49.39,South,Bangalore,59.74,4.2
O100311,4/23/2023,4/28/2023,P005,Patanjali Honey,ITC,Personal Care,987.06,49.4,North,Lucknow,116.04,2.8
O100312,7/24/2023,7/25/2023,P006,Britannia Biscuits,Dabur,Personal Care,635.57,110.35,East,Kolkata,82.03,3
O100313,12/8/2023,12/9/2023,P002,Maggi Noodles,Tata,Beverages,175.93,19.24,East,Bhubaneswar,1.76,2.5
O100314,9/24/2023,9/29/2023,P002,Maggi Noodles,Britannia,Staples,416.71,21.29,North,Chandigarh,32.43,4.7
O100315,9/25/2023,9/29/2023,P001,Tata Tea,Dabur,Personal Care,80.76,7.46,South,Hyderabad,5.8,4.9
O100316,8/31/2023,9/1/2023,P005,Patanjali Honey,ITC,Dairy,123.26,10.18,North,Delhi,0.62,3.4
O100317,2/7/2023,2/11/2023,P002,Maggi Noodles,ITC,Staples,339.47,38.54,North,Chandigarh,31.85,3.8
O100318,10/12/2023,10/13/2023,P006,Britannia Biscuits,ITC,Household,135.91,8.99,West,Mumbai,5.04,3.6
O100319,6/1/2023,6/6/2023,P003,Amul Butter,ITC,Personal Care,911.37,116.78,North,Chandigarh,72.15,3.9
O100320,5/26/2023,5/31/2023,P003,Amul Butter,Tata,Dairy,157,11.32,East,Patna,12.9,4.5
O100321,12/6/2023,12/11/2023,P003,Amul Butter,Britannia,Beverages,249.28,24.14,North,Lucknow,13.31,2.6
O100322,8/4/2023,8/8/2023,P001,Tata Tea,Tata,Household,372.08,36.08,West,Mumbai,12.15,3.2
O100323,1/23/2023,1/27/2023,P007,Dabur Chyawanprash,ITC,Household,928.65,74.36,East,Bhubaneswar,151.5,3
O100324,10/12/2023,10/13/2023,P002,Maggi Noodles,Nestle,Beverages,626.45,102.4,West,Mumbai,17.76,4.3
O100325,8/31/2023,9/5/2023,P002,Maggi Noodles,Dabur,Household,794.98,117.06,West,Ahmedabad,104.6,4.3
O100326,7/1/2023,7/6/2023,P008,Nestle Milkmaid,Patanjali,Staples,107.99,9.79,North,Lucknow,19.28,5
O100327,2/7/2023,2/10/2023,P005,Patanjali Honey,Patanjali,Dairy,330.59,36.65,North,Delhi,47.81,5
O100328,4/21/2023,4/26/2023,P005,Patanjali Honey,Tata,Household,136.74,24.03,East,Patna,6.43,4.7
O100329,5/6/2023,5/11/2023,P007,Dabur Chyawanprash,Tata,Personal Care,466,56.76,West,Mumbai,57.39,4.2
O100330,2/8/2023,2/9/2023,P001,Tata Tea,Amul,Dairy,691.14,62.57,East,Patna,110.57,4.2
O100331,5/12/2023,5/14/2023,P007,Dabur Chyawanprash,ITC,Personal Care,132.77,19.73,West,Pune,12.16,3.5
O100332,8/2/2023,8/6/2023,P006,Britannia Biscuits,Nestle,Beverages,726.8,54.45,East,Patna,60.73,3.6
O100333,10/8/2023,10/11/2023,P002,Maggi Noodles,Tata,Beverages,286.09,50.19,East,Patna,36.46,3.5
O100334,2/19/2023,2/22/2023,P004,Surf Excel,Nestle,Beverages,342.19,38.01,West,Mumbai,33.22,4.4
O100335,1/15/2023,1/19/2023,P006,Britannia Biscuits,Tata,Snacks,138.34,20.1,West,Mumbai,3.19,3.8
O100336,8/19/2023,8/23/2023,P005,Patanjali Honey,HUL,Personal Care,552.99,51.03,East,Patna,104.74,4
O100337,6/19/2023,6/24/2023,P007,Dabur Chyawanprash,Nestle,Household,346.76,54.6,North,Chandigarh,29.08,4.1
O100338,7/4/2023,7/8/2023,P003,Amul Butter,Tata,Personal Care,209.32,22.69,East,Bhubaneswar,29.15,4.2
O100339,6/28/2023,7/1/2023,P004,Surf Excel,Patanjali,Personal Care,399.48,65.15,South,Bangalore,36.37,2.6
O100340,12/8/2023,12/10/2023,P001,Tata Tea,Britannia,Household,91.6,10.37,South,Bangalore,2.12,4.2
O100341,8/23/2023,8/24/2023,P001,Tata Tea,Dabur,Beverages,91.71,5.1,West,Mumbai,8.75,4.9
O100342,11/14/2023,11/18/2023,P005,Patanjali Honey,Britannia,Dairy,588.45,47.82,East,Bhubaneswar,45.52,3.7
O100343,7/12/2023,7/13/2023,P006,Britannia Biscuits,Patanjali,Staples,735.73,38.02,West,Ahmedabad,111.65,3.1
O100344,3/16/2023,3/17/2023,P006,Britannia Biscuits,Tata,Household,974.49,160,West,Pune,92.51,2.9
O100345,1/21/2023,1/23/2023,P003,Amul Butter,Patanjali,Dairy,348.15,24.77,South,Bangalore,17.09,4
O100346,3/16/2023,3/19/2023,P005,Patanjali Honey,HUL,Household,485.8,46.64,East,Bhubaneswar,72.92,3.2
O100347,4/29/2023,5/1/2023,P006,Britannia Biscuits,Amul,Staples,180.69,21.03,South,Chennai,24.9,2.8
O100348,1/25/2023,1/27/2023,P001,Tata Tea,Patanjali,Snacks,966.62,122.31,South,Bangalore,190.16,3.9
O100349,2/21/2023,2/24/2023,P006,Britannia Biscuits,Nestle,Beverages,320.17,46.25,West,Pune,18.28,2.7
O100350,2/1/2023,2/4/2023,P006,Britannia Biscuits,HUL,Dairy,495.53,59.24,East,Bhubaneswar,28.45,2.6
O100351,2/28/2023,3/1/2023,P006,Britannia Biscuits,Amul,Personal Care,405.99,58.01,West,Mumbai,3.8,3
O100352,12/17/2023,12/22/2023,P005,Patanjali Honey,HUL,Dairy,410.95,51.26,South,Hyderabad,81.77,4.9
O100353,1/21/2023,1/26/2023,P006,Britannia Biscuits,Patanjali,Household,465.08,41.03,West,Ahmedabad,64.51,4.8
O100354,1/18/2023,1/19/2023,P007,Dabur Chyawanprash,Dabur,Household,832.55,67.15,West,Ahmedabad,105.49,4.2
O100355,8/28/2023,8/29/2023,P004,Surf Excel,Dabur,Staples,822.1,147.72,South,Bangalore,150.88,2.8
O100356,1/7/2023,1/11/2023,P007,Dabur Chyawanprash,HUL,Personal Care,961.68,106.66,West,Ahmedabad,33.44,4.7
O100357,2/4/2023,2/8/2023,P005,Patanjali Honey,Tata,Household,261.27,44.5,East,Patna,31.57,3
O100358,11/21/2023,11/23/2023,P005,Patanjali Honey,HUL,Staples,604.87,97.67,North,Chandigarh,48.05,3.1
O100359,9/19/2023,9/22/2023,P003,Amul Butter,Tata,Snacks,581.5,36.33,East,Patna,12.61,4.9
O100360,4/27/2023,5/1/2023,P002,Maggi Noodles,HUL,Snacks,104.41,16.69,South,Bangalore,18.18,4.3
O100361,1/3/2023,1/8/2023,P003,Amul Butter,HUL,Snacks,217.08,32.48,East,Bhubaneswar,33.46,3.2
O100362,6/21/2023,6/24/2023,P002,Maggi Noodles,Dabur,Personal Care,752.35,50.77,South,Bangalore,103.47,3.5
O100363,5/12/2023,5/14/2023,P006,Britannia Biscuits,Tata,Dairy,892.24,149.57,South,Chennai,114.49,4.8
O100364,7/19/2023,7/23/2023,P003,Amul Butter,Nestle,Beverages,352.51,58.47,East,Patna,56.68,2.7
O100365,11/1/2023,11/3/2023,P002,Maggi Noodles,Britannia,Staples,348.23,19.62,East,Bhubaneswar,56.76,3.7
O100366,10/31/2023,11/3/2023,P001,Tata Tea,ITC,Beverages,783.56,94.44,East,Kolkata,26.55,4.8
O100367,1/6/2023,1/11/2023,P008,Nestle Milkmaid,Nestle,Household,649.1,77.95,East,Bhubaneswar,62.97,4
O100368,10/31/2023,11/1/2023,P002,Maggi Noodles,Dabur,Staples,356.77,44.68,West,Pune,62.39,3.5
O100369,10/10/2023,10/14/2023,P005,Patanjali Honey,Amul,Beverages,208.6,37.36,North,Chandigarh,3.88,2.7
O100370,4/14/2023,4/18/2023,P004,Surf Excel,Nestle,Household,741.15,63.95,West,Ahmedabad,34.11,3.2
O100371,12/2/2023,12/4/2023,P008,Nestle Milkmaid,Tata,Personal Care,940.67,137.3,East,Bhubaneswar,8.64,3.9
O100372,12/30/2023,1/3/2024,P007,Dabur Chyawanprash,Tata,Beverages,502.53,70.65,East,Kolkata,68.43,3.3
O100373,3/7/2023,3/12/2023,P003,Amul Butter,Patanjali,Dairy,674.23,50.93,North,Chandigarh,26.74,3.9
O100374,7/8/2023,7/13/2023,P003,Amul Butter,Dabur,Household,99.64,15.5,West,Pune,6.78,4.7
O100375,11/25/2023,11/27/2023,P004,Surf Excel,Amul,Snacks,559.19,45.44,West,Pune,83.61,4.9
O100376,5/11/2023,5/16/2023,P003,Amul Butter,Patanjali,Household,614.7,59.5,North,Chandigarh,8.5,4.2
O100377,8/15/2023,8/20/2023,P008,Nestle Milkmaid,Tata,Snacks,856.43,96.07,West,Pune,13.32,4.8
O100378,6/18/2023,6/23/2023,P006,Britannia Biscuits,Britannia,Staples,388.73,20.53,West,Pune,70.62,3.5
O100379,10/28/2023,10/30/2023,P008,Nestle Milkmaid,Nestle,Beverages,519.24,69.33,East,Kolkata,83.7,2.9
O100380,3/2/2023,3/3/2023,P005,Patanjali Honey,HUL,Personal Care,609.02,75.32,North,Chandigarh,47.28,4.4
O100381,12/25/2023,12/26/2023,P005,Patanjali Honey,Tata,Dairy,249.18,17.02,North,Lucknow,38.58,4.5
O100382,11/16/2023,11/17/2023,P005,Patanjali Honey,Dabur,Beverages,462.7,70.01,North,Delhi,38.03,2.6
O100383,10/6/2023,10/9/2023,P008,Nestle Milkmaid,Amul,Personal Care,837.32,77.58,South,Bangalore,94.6,3.3
O100384,1/15/2023,1/19/2023,P008,Nestle Milkmaid,HUL,Beverages,588.04,85.24,North,Lucknow,117.2,4.4
O100385,9/9/2023,9/14/2023,P005,Patanjali Honey,ITC,Personal Care,98.77,11.38,West,Ahmedabad,11.92,2.7
O100386,4/9/2023,4/12/2023,P006,Britannia Biscuits,ITC,Staples,693.14,124.66,South,Bangalore,28.03,3.1
O100387,1/4/2023,1/9/2023,P008,Nestle Milkmaid,Patanjali,Staples,232.72,37.53,South,Bangalore,40.07,4.5
O100388,7/3/2023,7/8/2023,P004,Surf Excel,Amul,Dairy,702.06,111.86,North,Delhi,67.41,3
O100389,7/2/2023,7/5/2023,P007,Dabur Chyawanprash,Nestle,Household,475.51,43.95,North,Chandigarh,9.6,4.6
O100390,9/11/2023,9/14/2023,P006,Britannia Biscuits,ITC,Household,881.33,69.58,North,Delhi,116.31,3.1
O100391,6/16/2023,6/19/2023,P008,Nestle Milkmaid,Nestle,Staples,244.63,43.75,East,Patna,32.12,3.2
O100392,8/16/2023,8/18/2023,P001,Tata Tea,ITC,Beverages,643.35,66.5,North,Chandigarh,15.67,4.9
O100393,2/9/2023,2/10/2023,P002,Maggi Noodles,ITC,Personal Care,597.17,35.93,South,Chennai,41.27,4.4
O100394,11/15/2023,11/18/2023,P007,Dabur Chyawanprash,ITC,Household,884.34,90.07,North,Delhi,81.5,4.2
O100395,8/21/2023,8/25/2023,P002,Maggi Noodles,Dabur,Beverages,778.3,58.23,West,Pune,30.61,2.8
O100396,5/10/2023,5/14/2023,P004,Surf Excel,Amul,Household,202.29,35.81,North,Chandigarh,13.18,2.8
O100397,5/29/2023,6/2/2023,P008,Nestle Milkmaid,Tata,Staples,105.47,8.45,West,Mumbai,5.4,3.1
O100398,3/15/2023,3/16/2023,P005,Patanjali Honey,Nestle,Staples,621.14,34.36,North,Chandigarh,49.96,4.8
O100399,1/13/2023,1/17/2023,P008,Nestle Milkmaid,Amul,Snacks,365.12,24.7,West,Ahmedabad,11.3,3.3
O100400,6/29/2023,7/1/2023,P006,Britannia Biscuits,HUL,Staples,144.2,15.79,South,Hyderabad,19.13,4.5
O100401,2/25/2023,2/27/2023,P004,Surf Excel,Amul,Household,284.96,19.86,West,Pune,47.42,2.6
O100402,12/14/2023,12/18/2023,P005,Patanjali Honey,Dabur,Beverages,918.44,125.23,North,Lucknow,88.94,5
O100403,12/7/2023,12/9/2023,P004,Surf Excel,Amul,Snacks,340.48,55.09,South,Chennai,56.24,4.9
O100404,8/17/2023,8/21/2023,P007,Dabur Chyawanprash,Britannia,Personal Care,630.71,109.29,East,Patna,124.99,3.7
O100405,1/26/2023,1/29/2023,P005,Patanjali Honey,Nestle,Snacks,557.56,97.27,South,Hyderabad,68.01,3.1
O100406,2/1/2023,2/4/2023,P003,Amul Butter,HUL,Personal Care,226.65,13.82,North,Delhi,30.35,3.2
O100407,12/10/2023,12/11/2023,P004,Surf Excel,Nestle,Snacks,593.05,95.57,East,Patna,3.58,2.6
O100408,1/5/2023,1/10/2023,P008,Nestle Milkmaid,Britannia,Household,812.12,69.38,North,Lucknow,74.05,4.1
O100409,12/29/2023,1/2/2024,P002,Maggi Noodles,Amul,Personal Care,478.87,40.29,North,Delhi,53.61,2.9
O100410,6/18/2023,6/20/2023,P006,Britannia Biscuits,Tata,Staples,838.15,46.28,East,Patna,50.67,2.7
O100411,1/2/2023,1/6/2023,P001,Tata Tea,ITC,Staples,564.54,85.96,North,Delhi,1.74,3.9
O100412,6/29/2023,7/4/2023,P006,Britannia Biscuits,Dabur,Staples,522,84.54,East,Bhubaneswar,35.53,2.8
O100413,9/4/2023,9/8/2023,P008,Nestle Milkmaid,Nestle,Personal Care,601.89,63.16,West,Ahmedabad,112.66,3.8
O100414,8/30/2023,9/2/2023,P004,Surf Excel,Britannia,Staples,154.31,14.48,East,Kolkata,16.79,4
O100415,10/17/2023,10/21/2023,P006,Britannia Biscuits,Nestle,Personal Care,382.55,63.27,South,Hyderabad,49.2,3.8
O100416,3/8/2023,3/11/2023,P008,Nestle Milkmaid,Nestle,Personal Care,68.03,8.43,East,Patna,4.78,4.3
O100417,4/19/2023,4/24/2023,P007,Dabur Chyawanprash,Nestle,Dairy,188.35,24.26,North,Delhi,23.59,2.9
O100418,9/21/2023,9/23/2023,P002,Maggi Noodles,Nestle,Dairy,144.11,25.68,West,Pune,2.65,3.8
O100419,6/18/2023,6/19/2023,P004,Surf Excel,ITC,Staples,900.6,115.3,South,Hyderabad,23.66,3.7
O100420,10/3/2023,10/5/2023,P002,Maggi Noodles,HUL,Staples,996.11,104.71,East,Kolkata,163.81,3.4
O100421,10/29/2023,11/3/2023,P007,Dabur Chyawanprash,Nestle,Personal Care,352.11,44.2,South,Bangalore,15.58,3.5
O100422,6/21/2023,6/22/2023,P004,Surf Excel,Dabur,Personal Care,392.71,57.46,East,Kolkata,3.09,4.7
O100423,4/27/2023,5/1/2023,P001,Tata Tea,Nestle,Staples,978.1,131.26,West,Mumbai,18.87,3.1
O100424,7/13/2023,7/15/2023,P007,Dabur Chyawanprash,Dabur,Staples,150.94,11.3,West,Pune,25.72,3.2
O100425,6/21/2023,6/23/2023,P006,Britannia Biscuits,Nestle,Personal Care,643.38,52.73,West,Pune,8.68,4.1
O100426,2/2/2023,2/7/2023,P008,Nestle Milkmaid,Tata,Beverages,550.52,80.16,East,Patna,92.61,2.8
O100427,12/5/2023,12/9/2023,P006,Britannia Biscuits,HUL,Household,149.37,18.66,East,Kolkata,19.2,4.7
O100428,1/25/2023,1/26/2023,P006,Britannia Biscuits,Amul,Personal Care,658.75,76.93,East,Bhubaneswar,51.73,4.3
O100429,11/19/2023,11/22/2023,P002,Maggi Noodles,Nestle,Personal Care,152.92,19.7,East,Kolkata,29.41,2.8
O100430,5/13/2023,5/17/2023,P005,Patanjali Honey,HUL,Staples,544.62,87.33,South,Bangalore,68.22,3.9
O100431,3/25/2023,3/28/2023,P004,Surf Excel,Amul,Staples,328.98,57.07,West,Mumbai,40.76,3.1
O100432,10/31/2023,11/3/2023,P001,Tata Tea,Tata,Snacks,982.63,174.3,North,Chandigarh,107.7,2.8
O100433,5/24/2023,5/26/2023,P006,Britannia Biscuits,Dabur,Dairy,807.39,110.79,East,Bhubaneswar,65.23,3.6
O100434,3/4/2023,3/7/2023,P005,Patanjali Honey,Britannia,Household,608.68,109.43,East,Bhubaneswar,63.21,4.5
O100435,1/3/2023,1/7/2023,P005,Patanjali Honey,ITC,Beverages,527.57,80,East,Patna,101.73,3.3
O100436,7/26/2023,7/28/2023,P007,Dabur Chyawanprash,Britannia,Snacks,937.32,108.23,East,Patna,36.29,3.6
O100437,7/25/2023,7/27/2023,P008,Nestle Milkmaid,HUL,Snacks,431.49,40.33,South,Hyderabad,6.85,3.1
O100438,1/20/2023,1/21/2023,P007,Dabur Chyawanprash,Nestle,Personal Care,398.64,63.92,West,Ahmedabad,73.44,3.3
O100439,9/10/2023,9/13/2023,P008,Nestle Milkmaid,Dabur,Beverages,255.52,41.48,North,Lucknow,27.78,3.2
O100440,1/17/2023,1/20/2023,P004,Surf Excel,Patanjali,Staples,232.13,23.86,North,Chandigarh,43.26,3.1
